,date,url
399,2018/06/16,https://winthroptranscript.com/2018/06/16/police-blotter/
400,2018/06/21,https://winthroptranscript.com/2018/06/21/police-blotter/
401,2018/06/28,https://winthroptranscript.com/2018/06/28/police-blotter/
402,2018/07/07,https://winthroptranscript.com/2018/07/07/police-blotter/
403,2018/07/13,https://winthroptranscript.com/2018/07/13/police-blotter/
404,2018/07/20,https://winthroptranscript.com/2018/07/20/police-blotter/
405,2018/07/27,https://winthroptranscript.com/2018/07/27/police-blotter/
406,2018/08/03,https://winthroptranscript.com/2018/08/03/police-blotter/
407,2018/08/10,https://winthroptranscript.com/2018/08/10/police-blotter/
408,2018/08/16,https://winthroptranscript.com/2018/08/16/police-blotter/
409,2018/08/23,https://winthroptranscript.com/2018/08/23/police-blotter/
410,2018/09/03,https://winthroptranscript.com/2018/09/03/police-blotter/
411,2018/09/07,https://winthroptranscript.com/2018/09/07/police-blotter/
412,2018/09/14,https://winthroptranscript.com/2018/09/14/police-blotter/
413,2018/09/20,https://winthroptranscript.com/2018/09/20/police-blotter/
414,2018/09/27,https://winthroptranscript.com/2018/09/27/police-blotter/
415,2018/10/04,https://winthroptranscript.com/2018/10/04/police-blotter/
416,2018/10/15,https://winthroptranscript.com/2018/10/15/police-blotter/
417,2018/10/24,https://winthroptranscript.com/2018/10/24/police-blotter/
418,2018/11/02,https://winthroptranscript.com/2018/11/02/police-blotter/
419,2018/11/09,https://winthroptranscript.com/2018/11/09/police-blotter/
420,2018/11/17,https://winthroptranscript.com/2018/11/17/police-blotter/
421,2018/11/26,https://winthroptranscript.com/2018/11/26/police-blotter/
422,2018/11/29,https://winthroptranscript.com/2018/11/29/police-blotter/
423,2018/12/06,https://winthroptranscript.com/2018/12/06/police-blotter/
424,2018/12/21,https://winthroptranscript.com/2018/12/21/police-blotter/
425,2018/12/22,https://winthroptranscript.com/2018/12/22/police-blotter/
426,2018/12/27,https://winthroptranscript.com/2018/12/27/police-blotter/
427,2019/01/05,https://winthroptranscript.com/2019/01/05/police-blotter/
428,2019/01/11,https://winthroptranscript.com/2019/01/11/police-blotter/
429,2019/01/19,https://winthroptranscript.com/2019/01/19/police-blotter/
430,2019/01/26,https://winthroptranscript.com/2019/01/26/police-blotter/
431,2019/02/01,https://winthroptranscript.com/2019/02/01/police-blotter/
432,2019/02/08,https://winthroptranscript.com/2019/02/08/police-blotter/
433,2019/02/15,https://winthroptranscript.com/2019/02/15/police-blotter/
434,2019/03/02,https://winthroptranscript.com/2019/03/02/police-blotter/
435,2019/03/07,https://winthroptranscript.com/2019/03/07/police-blotter/
436,2019/03/15,https://winthroptranscript.com/2019/03/15/police-blotter/
437,2019/03/29,https://winthroptranscript.com/2019/03/29/police-blotter/
438,2019/04/05,https://winthroptranscript.com/2019/04/05/police-blotter/
439,2019/04/12,https://winthroptranscript.com/2019/04/12/police-blotter/
440,2019/04/19,https://winthroptranscript.com/2019/04/19/police-blotter/
441,2019/04/27,https://winthroptranscript.com/2019/04/27/police-blotter/
442,2019/05/03,https://winthroptranscript.com/2019/05/03/police-blotter/
443,2019/05/10,https://winthroptranscript.com/2019/05/10/police-blotter/
444,2019/05/17,https://winthroptranscript.com/2019/05/17/police-blotter/
445,2019/05/23,https://winthroptranscript.com/2019/05/23/police-blotter/
446,2019/05/31,https://winthroptranscript.com/2019/05/31/police-blotter/
447,2019/06/07,https://winthroptranscript.com/2019/06/07/police-blotter/
448,2019/06/14,https://winthroptranscript.com/2019/06/14/police-blotter/
449,2019/06/21,https://winthroptranscript.com/2019/06/21/police-blotter/
450,2019/07/12,https://winthroptranscript.com/2019/07/12/police-blotter/
451,2019/07/18,https://winthroptranscript.com/2019/07/18/police-blotter/
452,2019/07/25,https://winthroptranscript.com/2019/07/25/police-blotter/
453,2019/08/02,https://winthroptranscript.com/2019/08/02/police-blotter/
454,2019/08/08,https://winthroptranscript.com/2019/08/08/police-blotter/
455,2019/08/16,https://winthroptranscript.com/2019/08/16/police-blotter/
456,2019/08/22,https://winthroptranscript.com/2019/08/22/police-blotter/
457,2019/08/30,https://winthroptranscript.com/2019/08/30/police-blotter/
458,2019/09/13,https://winthroptranscript.com/2019/09/13/police-blotter/
459,2019/09/19,https://winthroptranscript.com/2019/09/19/police-blotter/
460,2019/09/28,https://winthroptranscript.com/2019/09/28/police-blotter/
461,2019/10/04,https://winthroptranscript.com/2019/10/04/police-blotter/
462,2019/10/18,https://winthroptranscript.com/2019/10/18/police-blotter/
463,2019/10/25,https://winthroptranscript.com/2019/10/25/police-blotter/
464,2019/10/31,https://winthroptranscript.com/2019/10/31/police-blotter/
465,2019/11/08,https://winthroptranscript.com/2019/11/08/police-blotter/
466,2019/11/21,https://winthroptranscript.com/2019/11/21/police-blotter/
467,2019/11/27,https://winthroptranscript.com/2019/11/27/police-blotter/
468,2019/12/07,https://winthroptranscript.com/2019/12/07/police-blotter/
469,2019/12/13,https://winthroptranscript.com/2019/12/13/police-blotter/
470,2019/12/20,https://winthroptranscript.com/2019/12/20/police-blotter/
471,2019/12/26,https://winthroptranscript.com/2019/12/26/police-blotter/
472,2020/01/05,https://winthroptranscript.com/2020/01/05/police-blotter/
473,2020/01/10,https://winthroptranscript.com/2020/01/10/police-blotter/
474,2020/01/17,https://winthroptranscript.com/2020/01/17/police-blotter/
475,2020/01/23,https://winthroptranscript.com/2020/01/23/police-blotter/
476,2020/02/06,https://winthroptranscript.com/2020/02/06/police-blotter/
477,2020/02/14,https://winthroptranscript.com/2020/02/14/police-blotter/
478,2020/02/21,https://winthroptranscript.com/2020/02/21/police-blotter/
479,2020/02/28,https://winthroptranscript.com/2020/02/28/police-blotter/
480,2020/03/05,https://winthroptranscript.com/2020/03/05/police-blotter/
481,2020/03/12,https://winthroptranscript.com/2020/03/12/police-blotter/
482,2020/03/19,https://winthroptranscript.com/2020/03/19/police-blotter/
483,2020/03/26,https://winthroptranscript.com/2020/03/26/police-blotter/
484,2020/04/09,https://winthroptranscript.com/2020/04/09/police-blotter/
485,2020/04/16,https://winthroptranscript.com/2020/04/16/police-blotter/
486,2020/04/23,https://winthroptranscript.com/2020/04/23/police-blotter/
487,2020/04/30,https://winthroptranscript.com/2020/04/30/police-blotter/
488,2020/05/07,https://winthroptranscript.com/2020/05/07/police-blotter/
489,2020/05/14,https://winthroptranscript.com/2020/05/14/police-blotter/
490,2020/05/21,https://winthroptranscript.com/2020/05/21/police-blotter/
491,2020/05/28,https://winthroptranscript.com/2020/05/28/police-blotter/
492,2020/06/04,https://winthroptranscript.com/2020/06/04/police-blotter/
493,2020/06/11,https://winthroptranscript.com/2020/06/11/police-blotter/
494,2020/06/18,https://winthroptranscript.com/2020/06/18/police-blotter/
495,2020/06/25,https://winthroptranscript.com/2020/06/25/police-blotter/
496,2020/07/02,https://winthroptranscript.com/2020/07/02/police-blotter/
497,2020/07/09,https://winthroptranscript.com/2020/07/09/police-blotter/
498,2020/07/16,https://winthroptranscript.com/2020/07/16/police-blotter/
499,2020/07/23,https://winthroptranscript.com/2020/07/23/police-blotter/
500,2020/07/30,https://winthroptranscript.com/2020/07/30/police-blotter/
501,2020/08/06,https://winthroptranscript.com/2020/08/06/police-blotter/
502,2020/08/13,https://winthroptranscript.com/2020/08/13/police-blotter/
503,2020/08/19,https://winthroptranscript.com/2020/08/19/police-blotter/
504,2020/08/27,https://winthroptranscript.com/2020/08/27/police-blotter/
505,2020/09/02,https://winthroptranscript.com/2020/09/02/police-blotter/
506,2020/09/10,https://winthroptranscript.com/2020/09/10/police-blotter/
507,2020/09/17,https://winthroptranscript.com/2020/09/17/police-blotter/
508,2020/09/24,https://winthroptranscript.com/2020/09/24/police-blotter/
509,2020/09/30,https://winthroptranscript.com/2020/09/30/police-blotter/
510,2020/10/08,https://winthroptranscript.com/2020/10/08/police-blotter/
511,2020/10/15,https://winthroptranscript.com/2020/10/15/police-blotter/
512,2020/10/22,https://winthroptranscript.com/2020/10/22/police-blotter/
513,2020/10/29,https://winthroptranscript.com/2020/10/29/police-blotter/
514,2020/11/05,https://winthroptranscript.com/2020/11/05/police-blotter/
515,2020/11/12,https://winthroptranscript.com/2020/11/12/police-blotter/
516,2020/11/19,https://winthroptranscript.com/2020/11/19/police-blotter/
517,2020/11/25,https://winthroptranscript.com/2020/11/25/police-blotter/
518,2020/12/03,https://winthroptranscript.com/2020/12/03/police-blotter/
519,2020/12/10,https://winthroptranscript.com/2020/12/10/police-blotter/
520,2020/12/26,https://winthroptranscript.com/2020/12/26/police-blotter/
521,2020/12/30,https://winthroptranscript.com/2020/12/30/police-blotter/
522,2021/01/07,https://winthroptranscript.com/2021/01/07/police-blotter/
523,2021/01/14,https://winthroptranscript.com/2021/01/14/police-blotter/
524,2021/01/21,https://winthroptranscript.com/2021/01/21/police-blotter/
525,2021/01/28,https://winthroptranscript.com/2021/01/28/police-blotter/
526,2021/02/11,https://winthroptranscript.com/2021/02/11/police-blotter/
527,2021/02/18,https://winthroptranscript.com/2021/02/18/police-blotter/
528,2021/03/11,https://winthroptranscript.com/2021/03/11/police-blotter/
529,2021/03/18,https://winthroptranscript.com/2021/03/18/police-blotter/
530,2021/04/22,https://winthroptranscript.com/2021/04/22/police-blotter/
531,2021/07/15,https://winthroptranscript.com/2021/07/15/police-blotter/
532,2021/12/30,https://winthroptranscript.com/2021/12/30/police-blotter/
533,2022/07/14,https://winthroptranscript.com/2022/07/14/police-blotter/
534,2022/12/01,https://winthroptranscript.com/2022/12/01/police-blotter/
535,2023/03/30,https://winthroptranscript.com/2023/03/30/police-blotter/
536,2023/07/16,https://winthroptranscript.com/2023/07/16/police-blotter/
537,2023/07/20,https://winthroptranscript.com/2023/07/20/police-blotter/
538,2023/07/27,https://winthroptranscript.com/2023/07/27/police-blotter/
539,2024/02/01,https://winthroptranscript.com/2024/02/01/police-blotter/
540,2024/02/22,https://winthroptranscript.com/2024/02/22/police-blotter/
